singer,num_song,meanthumb,meansenti
Free Party,1,2064.0,-0.261904761905
邱永传,1,4380.25,-0.00179425837323
Christina Grimmie,1,2813.25,0.076893939394
王华峰,2,1616.0,0.238095238095
林宥嘉,7,6749.70175439,0.0294030692739
小贱,2,5315.90909091,0.0396497441952
刘子菲,1,4187.0,-0.0315656565657
梁文音,1,2813.33333333,0.115800865801
Various Artists,30,6876.49367089,0.0278213018257
Blur,2,2994.0,0.191798941799
Vitas,2,6181.57142857,0.0132329029874
黄品源,1,3278.0,-0.0080459770115
夏婉安,2,3177.4,-0.0775
SMAP,1,1555.0,0.0
迪克牛仔,6,3320.63157895,0.0415594165594
nobodyknows+,2,2187.0,0.111255411255
Romantic Saxaphone Quintet,1,1787.0,0.0
张碧晨,9,5512.34146341,0.0943726136862
B.A.P,1,1662.0,0.0909090909091
ケラケラ,2,4059.5,0.227380952381
Hinkik,3,6288.35714286,0.0686804913513
Boney M.,1,2803.33333333,-0.0694444444443
Audio Machine,12,10836.6071429,0.0165610848529
Kozoro,3,2360.2,0.0512032770098
冰块先生,4,2608.57142857,0.0748430141287
Fareoh,1,2780.0,0.125418060201
刘珂矣,4,5979.14285714,0.0350059517396
ヒトリエ,1,3998.5,0.0355719461698
Ana Zimmer,1,3708.4,0.103718475073
姚贝娜,13,3475.76363636,0.0699143859416
Aerosmith,2,1588.0,0.0375
ラブリーサマーちゃん,3,4454.7,0.0514880952381
汪峰,15,3161.12,0.0456410813125
Shirfine,1,6159.42857143,-0.0294241795407
ClariS,4,3082.21428571,0.0267623532929
筠子,1,4092.0,-0.103260869565
刘惜君,7,2464.0,0.121489177489
Duendita,1,1758.0,0.0
AKINO,2,2475.25,0.0833333333332
小雪,1,1528.0,-0.133333333333
Skull & HaHa,1,2793.75,0.113095238095
中国黑人,1,1563.0,0.0
B.o.B,2,10248.4,-0.0638888888889
Hanser,11,3134.26923077,0.012426035503
Toni Braxton,1,1839.0,0.125
yu-yu,1,2608.0,0.0
clewota-ｸﾘｦﾀ-,1,2789.66666667,0.0833333333333
The Fray,2,3646.0,0.0275219298246
O.T. Genasis,1,3013.5,0.05
小爱的妈,1,3258.75,0.0594012605043
Crayon Pop,1,2860.75,0.1
Max Elto,1,3475.66666667,0.047619047619
Møme,1,1563.0,0.0
Nigel Stanford,1,4366.0,0.162857142857
李治廷,1,2503.25,0.103879310345
Kevin Kern,3,4492.71428571,0.0353214686548
刺猬,1,1680.0,-0.176470588235
DilShaD,1,1836.0,0.0
Devotion,1,3378.25,0.149567819149
Ne-Yo,3,2259.0,-0.055
Ain听说家族,1,3341.4,0.104071773637
Vinida (V妮达),2,1755.0,0.0243055555557
SDDx,1,2892.33333333,0.0353260869565
Monta,1,3497.0,0.20705882353
N.Sonic,1,2077.0,-0.0125
Jess Glynne,2,3016.75,-0.03125
Jean-Jacques Milteau,1,2945.5,0.138852813853
Wiz Khalifa,2,37553.9285714,0.0344717476362
Julie London,1,3868.75,0.0833333333332
De Hofnar,1,2552.25,0.0724637681158
Eric Serra,1,1855.0,0.0
森晴义,1,3199.25,-0.0416666666668
HoneyWorks,1,2019.0,0.001329787234
AdCat,1,2602.0,0.0
周子雷,1,2408.8,-0.00571428571428
巫娜,1,1711.0,0.125
Free Style,1,2428.25,0.0863095238095
Crazy Frog,3,9267.81818182,-0.00833333333332
志方あきこ,4,1992.5,0.0
後ろから這いより隊G,2,3373.625,0.00208333333338
David Lanz,1,2747.0,-0.0666666666667
藤田麻衣子,2,3243.5,0.0680555555555
郑子威,2,2302.66666667,0.0357142857143
Vexento,5,14216.6666667,0.0313781366998
Daniel Balavoine,1,3211.2,-0.0191480562448
Hannah Georgas,1,3452.5,0.166666666666
Pearl,1,2696.0,-1.0
Natasha Thomas,1,1753.0,0.0
曾春年,1,2789.0,0.0454545454545
MRUO,1,1746.5,-0.0833333333335
Vertial,1,3487.0,0.0
John The Whistler,1,13848.3846154,0.0230769230769
梁剑东,2,2673.5,-0.0863095238095
蔡依林,25,4384.98275862,0.063548256618
家庭手工业,1,3184.5,-0.095238095238
Lene Marlin,1,2904.4,-0.0185781915104
Y.V.E. 48,1,2080.33333333,0.147712418301
Christa Wells,1,3233.5,0.0833333333335
Molly Marlette,1,1708.0,0.222222222222
林颐,1,2283.0,0.05
2YOON,1,2300.0,0.2
Joanie Madden,2,4157.42857143,0.00271739130434
Yo-Yo Ma,2,3238.0,0.00624419482175
郭兰英,1,2932.83333333,0.0536977194585
Escala,2,7135.84210526,-0.0203920786815
李珍雅,1,2747.25,-0.116666666667
龚琳娜,2,3380.64285714,0.0534013605442
李孝利,1,2716.0,0.130252100841
[.que],1,3019.0,0.125
dance flow,1,4041.4,-0.1
CosMo@暴走P,1,2030.0,-0.0666666666667
葉加瀬太郎,1,4407.33333333,0.19387755102
安神,1,1550.0,0.142857142857
Flava & Stevenson,1,4942.66666667,0.078869047619
吸引力合唱组,1,7681.22222222,0.0320245057088
Blackmill,1,5340.0,0.0
Nomak,1,3142.42857143,0.0462338558612
裘海正,1,2728.0,0.166666666666
Nick Jonas,2,2239.8,0.0485714285713
Mindy Gledhill,4,2042.14285714,0.0470388155262
ハンバート ハンバート,7,4607.65384615,0.0733978553746
赵方婧,1,3019.66666667,0.0266666666667
Glass Animals,1,2439.0,0.0
高鈴,2,3759.83333333,0.170882936508
Doctor Vox,1,5693.42857143,0.0778911564626
Jelonek,2,2420.5,0.166666666666
ストレイテナー,1,2914.5,0.173202614379
KARAKURI,1,1937.66666667,0.167094017094
Ólafur Arnalds,4,2945.8,-0.0208614000476
めらみぽっぷ,3,2593.0,0.0499358076563
Cashmere Cat,1,2106.0,-0.0555555555555
D.O.,1,2603.6,0.0522222222222
Emily Loizeau,1,2205.33333333,-0.154761904762
Galileo Galilei,1,2104.0,0.0833333333335
罗燕,1,1682.0,0.0
Our Last Night,1,2507.66666667,0.305555555555
WRLD,2,3097.25,-0.0747126436781
spirit,1,3516.71428571,0.216309523809
Simon & Garfunkel,3,3529.64285714,-0.00789198905413
Culture Code,1,2036.5,0.0
Jasper Forks,2,4940.875,0.0535538309928
Oorora,1,3983.5,0.0
Laurie Darmon,1,1834.0,-0.0909090909091
Cash Cash,3,2908.14285714,0.00958565244273
CHELSEA JADE,1,2185.0,0.0
Rae Sremmurd,1,3226.44444444,-0.0481481481481
Regina Spektor,1,5941.0,0.0416666666667
We Lost The Sea,1,2050.0,0.0
罗艺恒,1,2844.0,0.0
Polina,1,1796.5,0.0384615384616
will.i.am,4,3375.72727273,0.100631313131
伊藤サチコ,1,17680.4615385,0.0244651744884
君子,1,2473.0,0.126923076923
Apollo Tribe,1,1872.0,0.0
PM Artist Sessions Project,1,4339.8,0.0488888888889
Gareth Gates,1,4031.5,0.00833333333325
闇音レンリ,1,3662.33333333,-0.0955277172597
ヲタみん,4,6140.0,-0.0276566339067
Keith Hanley,1,3798.5,-0.246031746032
Eurythmics,1,4352.11111111,-0.0655723905723
许飞,5,7731.96153846,0.0779481500322
M&K,2,2900.5,0.0535014503667
王祖贤,1,3137.4,0.0501587301587
Tone Damli,1,2264.0,0.0833333333333
Sander W.,1,3117.0,-0.75
Black Coast,1,1926.0,0.0357142857143
Jeremy Soule,1,1721.0,-0.0588235294118
Kingsfoil,1,4731.8,0.0866666666666
Grown Kids,1,2147.0,0.0
wowaka,2,2807.5,-0.125
Halie Loren,2,2295.5,0.0384615384615
Gheorghe Zamfir,1,1569.0,-0.133333333333
MKJ,1,3707.8,-0.0833333333332
Mike Will Made It,1,2833.33333333,0.0
amazarashi,5,4263.05555556,0.0264519488461
金俊秀,1,1780.0,0.037037037037
White Noise Meditation,1,2755.0,0.0833333333335
樊凡,1,3160.28571429,0.127248677249
suhmeduh,1,1627.5,-0.336363636363
iKON,2,3738.88888889,0.0681495405179
B.B.クイーンズ,1,3095.88888889,0.0914669571533
王建房,2,4480.0,0.0632323232323
my little airport,3,2314.42857143,-0.101449275362
Celine Dion,5,9971.38461538,0.0574745189818
PRISTIN,1,2441.0,0.0769230769231
TK from 凛として時雨,4,6580.11111111,-0.00294871743961
Walk off the Earth,5,10677.7894737,0.108467886889
Dr. Dre,4,5183.72727273,0.0481981981982
Disfigure,1,2875.33333333,-0.111111111111
ChenDjoy,2,2034.0,0.0872222222222
吉川慶,1,2384.0,-0.074074074074
Martin Ermen,2,6467.58333333,0.072328845377
Nell,1,2126.66666667,0.115952380952
池昌旭,1,1555.0,-0.25
陈信喆,1,3258.8,0.0423840893405
メグッポイド(GUMI),1,3624.5,0.0881410256411
ƱZ,1,4425.57142857,0.139285714286
Tiggy,1,1701.5,0.01875
レミオロメン,2,2037.5,-0.008445945946
戴尔基,1,6262.55555556,-0.0187717632161
刘在石,4,3136.6,0.0657845444119
Jim Yosef,3,2250.0,0.05
Lusrica,1,2151.0,0.0651629072681
和田光司,4,13433.3225806,0.0580247261699
Dana Winner,2,2624.6,0.150515873016
李文世,1,2042.0,0.0294117647059
QTIE,1,3732.5,-0.0614583333334
Candee!,1,8477.0,-0.0184210526316
Dan Gibson,3,4794.4375,0.0678782633538
Rigel Theatre,3,3899.0,0.0804755884846
IU,19,4654.49367089,0.0594194350938
Barcelona,1,3272.66666667,0.047619047619
钟志刚,1,3091.0,-0.0161290322581
薛晓枫,1,3812.0,0.0
Tiësto,6,3464.07142857,-0.0773809523809
Iron,1,1727.0,0.142857142857
林子祥,8,4193.83870968,0.053070218087
Dream,2,1786.0,0.0296296296297
潘玮柏,10,4545.27906977,0.0310976168534
Kairo Kingdom,1,1719.0,0.0
Don Williams,1,6142.4,0.0113526570048
Bodhi Jones,1,10669.4666667,0.00231490529783
Selena Gomez & The Scene,3,3405.16666667,0.0257575757576
ワカバ,1,4921.66666667,0.0837429173826
Kate Tucker,1,2539.5,0.0569800569801
Ronald Jenkees,1,8643.88888889,0.136772486772
Brandon Beal,1,3397.0,0.120238095238
梁邦彦,1,1968.0,0.16
Ella Vos,2,3608.45454545,0.0664705653264
Amp Phurikoolkrit,1,2901.14285714,-0.0190873015873
汤旭,1,4156.0,0.014880952381
ChianoSky,1,3406.33333333,0.0
Skillet,3,2765.16666667,-0.0868055555555
Cheat Codes,1,3449.0,-0.0350877192983
Assen捷&东篱,1,1516.0,0.125
Era,1,16064.3333333,-0.0142856331005
刘嘉亮,1,1757.0,0.0
Jesper Kyd,1,6411.0,0.0629806530668
张伟进,1,11174.4545455,0.0101556489488
Foster The People,2,3278.14285714,-0.054039938556
Stefanie Heinzmann,1,2182.0,0.125
马克西姆.姆尔维察,5,10354.6511628,0.0426018657188
Lenachka,1,3862.75,0.0357142857143
Glenn Frey,1,2847.0,0.0769230769231
Maggie McClure,1,3150.5,0.0354166666665
梁朝伟,5,3486.41176471,-0.000368602845406
Richard Marx,1,10949.375,-0.0340277777777
Tristam & Braken,1,3282.0,0.0
Ewan McGregor,2,1981.33333333,0.047619047619
哦漏,13,2864.85294118,0.0449443058273
Jhameel,3,3955.8,0.0119247419247
Ahxello,4,5467.46666667,-0.0184893267652
李琛,1,4043.66666667,-0.0135327635328
Alicia Keys,2,3032.0,0.0384615384616
Raye,1,7028.33333333,-0.166080055211
Justin Hurwitz,7,4046.52777778,0.0421786102543
Who Is Fancy,2,3817.8,0.0261904761905
LYn,2,2830.75,0.0971428571428
简弘亦,21,8265.69662921,0.0164975486329
Goldmund,2,2035.0,-0.0416666666668
Paul McCartney,1,3538.5,0.0
Danley,1,5545.0,0.222222222222
李志,39,5800.28640777,0.0231445195331
痒局长,4,2853.81818182,0.00401069518718
Her,1,1854.0,0.2
Ookay,1,1491.0,0.333333333333
Oberhofer,1,1939.5,-0.1
James Carter,1,1577.0,0.0
Erika Selin,1,3189.33333333,0.101754385965
白亮,1,11600.1428571,0.0705898268399
Chris Garneau,3,2543.25,0.0494588744589
Sarah MacDougall,1,4373.66666667,0.0203792309056
Margaret,1,2455.75,0.160714285714
陈俊彤,1,3661.5,0.12722947602
陈敏,1,1620.0,0.0
板垣奏太郎,1,1853.0,0.142857142857
Sevdaliza,1,4262.5,0.0315789473684
GOT7,17,2498.93650794,0.0636737310025
Penthouse Penthouse,3,2342.0,0.0539772727273
殆死悲爱,1,4773.0,0.113095238095
Arash,2,6370.0,0.0731746031746
丢火车,7,8911.72093023,0.0307796076788
D.R.A.M.,1,2112.66666667,0.0833333333333
Kodaline,4,2022.75,0.0716517857143
TyDi,1,3286.8,0.0404040404041
潘广益,2,2622.85714286,0.0714285714285
潘美辰,2,1824.0,0.0075757575755
Drake,7,3369.5,0.0127736192954
Perfume,4,3208.2,0.0446428571429
孙俪,1,2140.6,0.179450549451
Robbie Williams,1,6778.11111111,-0.0349349349349
山下智久,1,3106.25,0.199810606061
光泽,2,4463.45454545,0.0720236641774
女神,4,3876.85714286,0.0319384969075
欧阳菲菲,1,2525.0,0.0
姜育恒,1,3299.6,-0.0764285714286
スズム,1,2942.0,-0.363636363636
Childs,2,3541.53846154,0.0121689904299
我々楽,1,3988.0,0.0465657443572
Rachael Yamagata,6,4053.9,0.088903948119
JABBERLOOP,1,4512.0,0.0
Geologic Of The Blue Scholars,1,2732.0,0.111111111111
Justin Caruso,1,2171.0,0.0974025974025
三畿道,3,4107.09090909,-0.043517402138
N-tone,1,1750.0,-0.166666666667
Fools Garden,1,7481.8,0.0741341991342
Dandelion Xm,1,3997.0,0.277777777778
低苦艾,2,2679.66666667,-0.0185185185185
Jelly Roll Morton,1,2031.5,0.0185185185185
GOOD ON THE REEL,1,2374.5,-0.166666666666
Slushii,2,1654.5,0.147727272727
Lil Wayne,3,4904.25,0.0490006775068
DELA,4,2489.2,0.0246349206349
刘思汗,1,2177.0,0.0
David Guetta,9,4911.54166667,0.0586286845059
Teen Daze,1,2357.5,0.075
Amy Grant,1,6774.5,-0.0431819351819
岑宁儿,1,2353.66666667,0.0183760683761
谭维维,5,2999.2,0.0118385068249
小缘,1,4762.0,0.03125
FUNKY MONKEY BABYS,1,2276.0,0.0833333333333
王般若,1,3321.75,0.0348557692308
冠徹弥,1,3596.66666667,0.186507936508
Matt Zachary,3,3816.85714286,-0.010012060012
赵照,9,4554.56410256,0.0674002559565
Wham!,2,2590.2,0.10716374269
Ellem,2,2040.5,0.171428571429
Martin Tungevaag,2,3003.75,0.116091954023
Ours,1,1998.0,0.166666666666
CLIFF EDGE,1,7845.6,0.0773809523809
SIGMA,1,8753.88888889,0.0536195286196
飞轮海,2,2707.2,0.195913890032
井上ジョー,1,2579.0,-0.0642857142857
Bueno Clinic,2,4343.0,-0.0148148148148
隔壁团乐队,1,3483.8,0.0922222222222
山根万理奈,3,2707.28571429,0.00832862789387
sergey saliev,1,1708.5,0.0131578947369
Drew Ryan Scott,1,3104.5,-0.0172413793104
陈浩东,1,1814.0,-0.0833333333335
GUMI,2,4333.0,0.109437108177
Sky Ferreira,1,4184.33333333,0.0333333333333
皇后皮箱,1,1761.0,0.196428571429
李晓杰,2,4658.77777778,-0.0222639748501
Damiano,1,5370.4,0.0921992481204
Scarlett Johansson,2,2254.33333333,0.037037037037
RaJor,1,3771.875,0.0191964285714
Sara Lov,2,5173.11111111,0.13063973064
Listenbee,1,4336.6,0.0321428571428
潇梦临,1,1677.33333333,0.0277777777778
Glee Cast,4,4587.0,-0.0546296296297
王杰,10,5956.52631579,0.0388360714548
岸部眞明,6,4418.33333333,0.102091017238
911,1,15309.0769231,0.0677069440531
黄艺明,1,3228.0,0.00897435897433
Extreme,1,1502.0,0.2
Yinyues,1,3666.14285714,-0.0266542980829
Joshua Hyslop,2,6070.5,0.10509540663
Kenny G,6,6083.03703704,0.0798326594741
Polarheart,2,3480.14285714,0.175274725275
Daler Mehndi,1,18279.2142857,-0.0750375907939
Lensko,2,3892.0,-0.0098039215684
郑国锋,3,3911.91666667,0.0832025441293
Pavla,1,2775.14285714,0.0729548124236
Trouble Maker,2,3907.83333333,0.0311620397147
Whitney Houston,3,3986.77777778,0.031283068783
Fefe Dobson,1,7489.45454545,-0.0994227994228
Ed Sheeran,14,6067.41558442,0.0487283610549
性人盒,1,1609.0,-0.0666666666667
Block B,2,2460.0,-0.00733333333334
Crucial Star,1,1656.0,-0.0588235294118
安野希世乃,1,2963.0,-0.0476003734826
徐玄振,1,1681.0,0.106382978723
Chris Rice,1,3057.33333333,0.0555555555556
江潮,1,3306.6,0.03
崔健,4,4101.48148148,-0.00618935005537
mamerico,2,1554.66666667,0.0257936507937
Lenka,7,5221.31578947,0.0315147860763
Marcelo,1,2122.33333333,0.0333333333333
渡辺俊幸,1,1616.5,0.0892461197341
Jeff Beal,1,3298.25,0.0289104278074
花儿,7,2974.24137931,0.0141238056337
Ashram,2,2779.0,0.0762345679012
Sweetbox,1,10905.9,-0.0526923076923
Matisyahu,2,4662.6,0.125778130672
Clubhunter,1,5043.0,-0.0292929292928
David Hoffner,1,2109.0,-0.0243902439024
Hampton the Hampster,1,15357.0666667,0.0224627224627
郭旭,3,13632.0357143,0.0337253416572
Sam Smith,5,4479.5,0.0498292568035
Iggy Pop,1,2076.5,-0.0714285714285
ラムジ,1,5089.0,0.0425595238095
綾野ましろ,1,2925.75,0.142331932773
高正洋,1,1830.0,0.0
Crywolf,1,1832.0,0.0
王胖子,4,5540.28571429,-0.0183295540439
丁丁,1,4075.0,0.0
Def Leppard,1,1893.0,0.375
孝敏,2,2692.25,0.05
RAM WIRE,3,5864.05263158,0.0309773725746
Headhunterz,2,2344.75,0.10625
FIESTAR,3,2307.16666667,0.0538095238095
Ali & Gipp,1,1554.0,0.166666666667
Basick,2,2869.85714286,0.156943467042
陈晓琪,2,3355.14285714,-0.0534213685474
刘旭阳,1,2893.5,-0.0388888888889
BRIGHT,2,3410.75,0.0717948717947
Bily Acoustie,1,2777.0,0.217391304348
松下唯,1,1498.0,0.0
Jon Boden,1,2342.0,0.122895622896
Paul Simon,1,4302.0,-0.0159356725146
黄大炜,1,2614.0,0.0
Class-x,1,3700.5,0.0982142857143
Antrux,1,3339.66666667,0.0915032679737
许一鸣,2,6525.875,0.0531266769159
Fiveonesix,1,3471.75,0.169230769231
二十岁,1,1985.0,0.159846547314
Lorne Balfe,1,2711.71428571,-0.0989616899391
Dana Lowrey,2,2458.66666667,-0.030303030303
五音Jw,4,3167.6875,0.0312070399255
Hobbie Stuart,2,3394.0,-0.102777777778
林ゆうき,1,4528.33333333,0.080776287123
王源,1,2931.875,0.125489554051
Kyle Xian,1,1884.0,-0.111111111111
Solid Base,2,2837.8,-0.0666666666666
Aki阿杰,8,3295.6,0.0643633815101
Marcela,1,1860.0,0.229044834308
Kelly Donovan,1,4108.5,0.25
伊丽莎白鼠,4,7776.27272727,-0.0396504515488
Network Music Ensemble,2,3108.71428571,0.0291978591097
MONKEY MAJIK,2,2451.33333333,0.00309901738477
Mc刘辉,1,2576.0,-0.0555555555556
反光镜,3,3340.0,-0.00870114185333
叶倩文,4,3692.65,0.0291062204143
Feint,6,3788.75,0.0410291834125
崔开潮,2,3146.5,0.00610333022092
4円,4,5265.46153846,0.0160289477227
Mokoa,1,5308.0,0.0535081665517
Jamie Berry,1,1622.0,0.333333333333
D.Mao,1,2697.0,-0.0357142857143
Philip Guyler,1,2730.25,-0.042430856674
Steve Aoki,4,3102.5,-0.0336382113821
Gioacchino Rossini,1,4046.16666667,0.181481481481
高胜美,2,6887.42857143,0.0275844525845
CLOUD WANG,1,1712.0,-0.0526315789474
Walker,1,1839.5,0.133333333333
ViViD,1,1825.0,0.0
Flying Steps,1,5207.44444444,0.0372998914665
L3V3LS,4,4944.30769231,0.0394960921431
EXID,6,3236.0,0.0408173760978
蒋志光,1,2847.0,0.166666666667
Boyinaband,1,2422.5,-0.2625
PRXZM,1,3146.0,-0.0555555555555
冯曦妤,5,4314.64516129,0.0186044095057
Emmylou Harris,1,1634.0,0.0
Saito,1,2740.0,0.333333333333
ryo,1,2493.0,0.0929487179486
Eddie,1,4374.25,0.0386904761904
Virginia To Vegas,5,5462.53846154,0.0965439462498
The Velvet Underground,1,1820.5,0.0
河图,25,3961.6952381,0.0285178780356
Metyou,1,3881.66666667,-0.047619047619
柴田淳,4,3533.38461538,0.0179422304435
So'Fly,1,2929.66666667,-0.095238095238
阿细,1,1909.0,0.0
曾一鸣,1,1978.0,0.0
Lazyboy Empire,1,1641.66666667,0.0
K-391,5,7566.81818182,0.0506883423477
AWOLNATION,1,4438.0,0.125
胡杏儿,1,3392.4,-0.0528571428571
"Biu (陆星材,Joy)",1,1629.0,0.0
Space,1,14913.8571429,0.00718728633644
In Love With A Ghost,2,5075.66666667,0.109920634921
Flow,2,2888.8,-0.004
Fleur East,1,2190.0,0.0
崔京浩,1,6289.0,-0.0253968253968
大谷育江,1,4914.28571429,-0.0141125024846
Gothic Storm,1,3130.5,0.0138888888889
nero,3,4254.70588235,-0.0258169934641
Audrey Hepburn,1,2857.0,0.109852756892
Dave Days,1,1724.0,0.0714285714285
Boyzone,1,1958.0,0.0
みかん箱,2,9982.0,0.0768421255728
宗次郎,4,8551.1875,0.0610624919402
王可,2,2872.3,0.0362662337663
李行亮,4,3073.48,0.0380433212433
Zico,5,2628.0,0.0657164520068
The Score,1,4534.75,0.0565270935961
Jonny Diaz,1,1877.0,0.153846153846
Studio “Syrup Comfiture”,1,2107.0,0.0
村里翔太の音楽堂,1,5192.33333333,0.031746031746
苏芮,3,2899.8,0.0274535860677
Teminite,4,5179.46153846,0.0136113886114
Holly Throsby,1,3994.75,0.0581845238095
CelDro,3,3432.33333333,0.0998682987836
The Afters,2,3380.625,0.08412407485
周二珂,3,11973.1785714,0.0788088448177
まじ娘,4,6380.51515152,0.103429570107
郑欣宜,4,7322.41666667,0.0984085648148
徐小薇,3,4078.2,0.00244200244197
吴奇隆,3,2314.11111111,0.0486842105263
腰乐队,2,2414.83333333,0.0856481481481
金贵晟,1,6823.92857143,0.048927920421
张智霖,8,3427.875,0.0617984616897
Jun Kuroda,1,3815.8,0.078596491228
皈依小能手！,1,4670.0,0.0170995670996
朴经,2,2694.5,-0.0292397660818
やくしまるえつこ,2,1990.2,-0.128888888889
Lady & Bird,1,2834.0,-0.12
The Royal Concept,3,2919.8,0.0498366013072
Groove Addicts,1,2222.66666667,-0.013888888889
凹凸君说,1,1776.0,0.0
Sons Of Day,1,4857.66666667,0.0563924093335
Nicholas Cheung,1,6905.0,0.0106769980719
Zach Sobiech,1,2100.0,0.0081300813008
Cellars,1,2964.0,0.05
有里知花,1,4147.875,0.185416666667
Yung Castor,1,2710.33333333,-0.0453216374268
梁一贞,1,2158.0,0.0
万能青年旅店,3,10477.9259259,0.00248140591399
谢春花,14,7719.34666667,0.0199305672952
小曲儿,15,2859.5625,0.0767967801957
塞米七,1,2532.0,0.25
Sotte Bosse,1,5037.5,0.0
Hypomanie,1,2468.5,0.147083333333
Ozzy Osbourne,2,2731.8,0.0
阿鲲,2,5951.28571429,0.0472188875552
新里宏太,1,3092.5,0.325
All Time Low,1,2871.5,0.0
Ennio Morricone,3,2354.625,0.0627464850435
降央卓玛,1,2519.0,-0.0416666666667
Valcos,2,2713.0,-0.00446428571425
郑小辫儿,2,2260.5,0.0
饶天亮,1,2412.5,0.126923076923
Vk,3,2410.16666667,0.093932748538
中島みゆき,6,4704.39285714,0.0499695256375
玛莉亚,1,5939.25,0.147306910569
Miranda Cosgrove,1,1637.0,0.25
Streex,1,1715.0,0.0
Donna Burke,2,5273.81818182,0.0745920596619
jssx,1,1524.0,0.0
Stanton Lanier,1,2829.0,0.0316448801743
Hojo,1,3253.0,0.125
Jawster,2,2403.66666667,-0.0261437908498
Terdsak Janpan,1,1838.0,-0.142857142857
BewhY,3,2516.66666667,0.0314327485381
Bea Miller,4,2542.25,0.0491792929293
Cyan Lpegd,1,2937.5,0.225
YUI,4,2987.6,0.112254162906
Fabrizio Paterlini,3,2993.5,0.0234094838686
陈坤,2,2356.75,-0.0416666666667
Allexinno & Mirabela,1,2308.5,0.0976190476192
诉人音乐团体,1,1675.0,0.4
哈哈,2,2033.8,0.205158730159
 Cannons,1,2859.0,0.0
Hikaru Utada,1,2067.0,-0.0357142857143
鎖那,7,3567.92857143,-0.00249892129594
陈瑞,2,2810.0,0.0466348701643
Senpai,1,6901.5,0.232522522522
Alessia Cara,4,3658.83333333,0.0419241719889
六哲,2,3117.66666667,0.243055555556
The Vamps,4,5157.18181818,0.0598484848484
曾沛慈,2,3876.85714286,0.0471428571428
坂上なち,1,2412.0,0.0
Tammy Ying,1,1603.0,0.0
韩寒,1,3878.0,0.0874846417949
本兮,4,8033.93103448,0.0504743739226
康硕Kenny,1,1950.0,0.0
中国交响乐团附属少年及女子合唱团,1,1719.0,0.227777777778
Timbaland Feat One Republic,1,6173.75,0.166666666667
郭斯,2,5365.57142857,0.114600787683
高进,1,6324.11111111,0.0342022792023
Austin Hartley-Leonard,1,3700.1,0.0656561811261
邵夷贝,5,3333.84615385,0.0380224229212
谢雨维,1,1904.0,-0.133928571429
Mike Perry,3,5430.64285714,0.0459365449077
Timbaland,2,2239.125,-0.025
Brown Eyed Girls,1,3164.25,0.0357142857143
한울,1,3524.0,0.14841991342
Jesús​Muñoz,1,2426.0,0.115384615385
DAViCHi,2,2706.4,0.0357644110275
中島美嘉,2,3881.125,-0.0518882784082
タニザワトモフミ,2,3506.0,0.0582592011163
吴琳,1,2792.33333333,0.0738095238095
Sophia Black,2,1860.5,0.0833333333335
Neon Hitch,1,1700.0,-0.2
Epitone Project,1,2345.0,0.155913978495
林原めぐみ,2,2616.6,-0.0666666666666
EastNewSound,1,3516.5,-0.0666666666665
徳永英明,2,5549.77777778,0.0448895607626
mpi,1,2012.33333333,-0.095238095238
张卫,1,6980.5,0.0206929405238
七朵,4,3437.41666667,0.00369148974338
Fly by Midnight,2,2572.0,0.0640151515152
Richard Parker,1,1503.0,-0.0555555555556
Built By Titan,1,2160.5,0.074358974359
ゆめこ,2,4088.15384615,0.0394522144522
櫻井孝宏,1,1491.0,0.0
赵薇,7,4048.25531915,0.0570030848925
Tobu,27,6720.92920354,0.0485166581869
白智英,2,5964.16666667,0.0603791291291
New Empire,1,4661.875,0.0629629629629
Rammstein,2,3731.0,-0.0958393458393
和田薫,8,9582.5,0.0997633423116
Julian Moon,1,2139.5,-0.0384615384616
Kaci Battaglia,1,2211.0,0.0
JOURNAL,2,2615.33333333,-0.0114942528736
尧十三,9,5181.17910448,-0.0112559839814
門倉聡,2,1697.33333333,0.0175438596491
Nunu,2,1828.33333333,0.130952380952
Prezioso & Marvin,1,4162.5,0.03125
黄江琴,1,1993.0,0.0555555555555
Krewella,4,4724.91666667,0.0789291726792
熱田公紀,2,2915.5,0.0795454545455
Donkeyboy,1,2672.0,0.5
DJ Earworm,3,2172.8,0.0054761904762
Grandtheft,1,1735.33333333,-0.0666666666667
杨千墀,1,4005.0,0.0
Tim Walker,1,4542.4,0.119163763066
J-Sleeper性感的拖鞋,1,1506.0,0.0
彭佳慧,3,4580.92857143,0.0332695578231
HALCALI,1,3136.5,0.102564102564
夏天Alex,2,11978.8888889,0.115011223345
じょん,1,3046.6,-0.0143696581197
Kara,1,2407.5,0.0714285714285
胡莎莎,1,1817.0,0.0666666666667
萨满,1,2832.5,0.0454545454546
いきものがかり,3,6966.3125,0.0255790216727
Yulia,2,2181.33333333,0.100415923945
Peter McIsaac Music,1,6022.5,-0.0714285714285
徐靖博,1,2105.0,0.0344827586207
Nicoleta Matei,1,4157.33333333,0.139285714286
Florian Picasso,1,1648.0,0.2
王胖排瓜,1,2234.25,0.024256993007
Zero Venture,1,4565.5,0.0225
SPYAIR,2,2695.0,0.0416666666667
郑车植,1,1704.0,0.0909090909091
黄子韬,5,2889.47058824,0.128160962811
李仙姬,1,2187.75,0.068189102564
Busker Busker,1,3280.0,0.0
TEFlo,1,3352.0,-0.125
防弹少年团,20,3012.7,0.0710133624837
